"","iati_id","result_type","title","period_start","period_end","target","actual"
"9314","T05-EUTF-SAH-MR-05-01","OS1. Intégrer au marché du travail des secteurs défavorisés de la ville de Nouadhibou à travers la transformation des produits halieutiques et la réalisation des activités économiques diversifiés en faveur des familles de pêcheurs","Nombre d’exploitations mises en marche",2015-01-01,2025-12-31,"",""
"9315","T05-EUTF-SAH-MR-05-01","OS2. Maintenir la capacité génératrice d’emploi du secteur de la pêche artisanale, à travers une approche d’exploitation durable des ressources et des réductions de pertes post-capture","Nombre de personnes ayant suivi une formation professionnelle (ventilé par sexe et âge)",2015-01-01,2025-12-31,"",""
"9316","T05-EUTF-SAH-MR-05-01","OS3. Améliorer les conditions de formation des institutions mauritaniennes sur la conservation et l’exploitation responsable de la zone de pêche","Nombre de pêcheurs ayant suivi une formation environnementale (par âge)",2015-01-01,2025-12-31,"",""
"9317","T05-EUTF-SAH-MR-05-01","OS4. Sensibiliser la population sur la pêche plus responsable et durable","Nombre d'écoliers et professeurs sensibilisés (par âge et sexe)",2015-01-01,2025-12-31,"",""
"9318","T05-EUTF-SAH-MR-05-01","OS4. Sensibiliser la population sur la pêche plus responsable et durable","Nombre de pêcheurs sensibilisés (par âge)",2015-01-01,2025-12-31,"",""
"9319","T05-EUTF-SAH-MR-05-01","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"94","94.00"
"9320","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","1.4 Number of people benefitting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"","290.00"
"9321","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","2.7 Number of people reached by sensitisation campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"","1506.00"
"9322","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","2.8 Number of staff from local authorities and basic service providers benefitting from capacity building to strengthen service delivery",2015-01-01,2025-12-31,"","166.00"
"9323","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","4.1 bis Number of items of equipment provided to strengthen governance",2015-01-01,2025-12-31,"","170.00"
"9324","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","4.2 Number of staff from governmental institutions, internal security forces and relevant non-state actors trained on governance, conflict prevention and human rights",2015-01-01,2025-12-31,"","16.00"
"9325","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","5.2 Number of planning, monitoring, learning, data-collection and analysis systems set up, implemented and / or strengthened",2015-01-01,2025-12-31,"","1.00"
"9326","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","5.3 Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"","2.00"
"9327","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","6.1 Number of COVID-19 pandemic-related supplies provided and/or distributed",2015-01-01,2025-12-31,"","5025.00"
"9328","T05-EUTF-SAH-MR-05-01","EUTF Common Output Indicators","6.2 Number of people directly benefitting from COVID-19 emergency response activities",2015-01-01,2025-12-31,"","1133.00"
"9329","T05-EUTF-SAH-MR-05-01","EUTF indicators","Number of people benefiting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"180","180.00"
"9330","T05-EUTF-SAH-REG-08-03","OG1.The overall objective of the proposed action is to contribute to strengthening the management and governance of migration and the sustainable reintegration of returning migrants","Laws, policies and procedures on protection and voluntary return and reintegration are strengthened based on evidence - based data.",2015-01-01,2025-12-31,"NULL",""
"9331","T05-EUTF-SAH-REG-08-03","OG1.The overall objective of the proposed action is to contribute to strengthening the management and governance of migration and the sustainable reintegration of returning migrants","The capacities of the government of Ghana, Guinea, Ivory Coast, Guinea Bissau and its partners on the implementation of assisted voluntary return and reintegration are strengthened",2015-01-01,2025-12-31,"NULL",""
"9332","T05-EUTF-SAH-REG-08-03","OS1. To support the return and reintegration of migrants and the target countries' governments in their capacity to provide sustainable reintegration, including protection to vulnerable migrants.","Coordination and referral mechanisms in place at national and local levels",2015-01-01,2025-12-31,"4",""
"9333","T05-EUTF-SAH-REG-08-03","OS1. To support the return and reintegration of migrants and the target countries' governments in their capacity to provide sustainable reintegration, including protection to vulnerable migrants.","Coordination of framework documents / SOPs developed for return and reintegration",2015-01-01,2025-12-31,"4",""
"9334","T05-EUTF-SAH-REG-08-03","OS1. To support the return and reintegration of migrants and the target countries' governments in their capacity to provide sustainable reintegration, including protection to vulnerable migrants.","of migrants benefitting from assistance and access to sustainable reintegration and progressively enjoying socio-economic rights",2015-01-01,2025-12-31,"3950",""
"9335","T05-EUTF-SAH-REG-08-03","SO2. To increase awareness of the communities in high migration areas and migrants on the consequences and viable alternatives to irregular migration","Communities of origin sensitized to the risks linked to irregular migration",2015-01-01,2025-12-31,"800",""
"9336","T05-EUTF-SAH-REG-08-03","S03. To support national and local authorities and development partners in having access to data on migration factors, flows and trends to support development of evidence-based policies and programmes.","Reliable data collection (migratory flows, migrants' profile, socio-economic opportunities, returns, reintegration,) to reinforce the migratory analysis",2015-01-01,2025-12-31,"5",""
"9337","T05-EUTF-SAH-REG-08-03","S03. To support national and local authorities and development partners in having access to data on migration factors, flows and trends to support development of evidence-based policies and programmes.","Platforms enabling all stakeholders to receive information in order to reinforce the development of policies and programmes",2015-01-01,2025-12-31,"5",""
"9338","T05-EUTF-SAH-REG-08-03","EUTF indicators","Number of migrants, or potential migrants, reached out by information campaign on migration and risks linked to irregular migration",2015-01-01,2025-12-31,"10219","10219.00"
"9339","T05-EUTF-SAH-REG-08-03","EUTF indicators","Number of voluntary returns or humanitarian repatriation supported",2015-01-01,2025-12-31,"308","308.00"
"9340","T05-EUTF-SAH-REG-08-03","EUTF indicators","Number of returning migrants benefiting from reintegration assistance",2015-01-01,2025-12-31,"543","543.00"
"9341","T05-EUTF-SAH-REG-08-03","EUTF indicators - new","Number of activities/events explicitly dedicated to raising awareness and sensitivity of general public regarding migration",2015-01-01,2025-12-31,"57","57.00"
"9342","T05-EUTF-SAH-REG-08-03","EUTF Common Output Indicators","3.11 Number of awareness raising events on migration",2015-01-01,2025-12-31,"","92.00"
"9343","T05-EUTF-SAH-REG-08-03","EUTF Common Output Indicators","3.3 Number of (potential) migrants, reached by information campaigns on migration",2015-01-01,2025-12-31,"","10658.00"
"9344","T05-EUTF-SAH-REG-08-03","EUTF Common Output Indicators","3.4 Number of voluntary returns supported",2015-01-01,2025-12-31,"","3.00"
"9345","T05-EUTF-SAH-REG-08-03","EUTF Common Output Indicators","3.5 Number of returning migrants benefitting from post-arrival assistance",2015-01-01,2025-12-31,"","581.00"
"9346","T05-EUTF-SAH-REG-08-03","EUTF Common Output Indicators","3.5 bis Number of returning migrants benefitting from reintegration assistance",2015-01-01,2025-12-31,"","338.13"
"9347","T05-EUTF-SAH-REG-08-04","OG1.The overall objective of the proposed action is to contribute to strengthening the management and governance of migration and the sustainable reintegration of returning migrants","Laws, policies and procedures on protection and voluntary return and reintegration are strengthened based on evidence - based data.",2015-01-01,2025-12-31,"NULL",""
"9348","T05-EUTF-SAH-REG-08-04","OG1.The overall objective of the proposed action is to contribute to strengthening the management and governance of migration and the sustainable reintegration of returning migrants","The capacities of the government of Ghana, Guinea, Ivory Coast, Guinea Bissau and its partners on the implementation of assisted voluntary return and reintegration are strengthened",2015-01-01,2025-12-31,"NULL",""
"9349","T05-EUTF-SAH-REG-08-04","OS1. To support the return and reintegration of migrants and the target countries' governments in their capacity to provide sustainable reintegration, including protection to vulnerable migrants.","Coordination and referral mechanisms in place at national and local levels",2015-01-01,2025-12-31,"4",""
"9350","T05-EUTF-SAH-REG-08-04","OS1. To support the return and reintegration of migrants and the target countries' governments in their capacity to provide sustainable reintegration, including protection to vulnerable migrants.","Coordination of framework documents / SOPs developed for return and reintegration",2015-01-01,2025-12-31,"4",""
"9351","T05-EUTF-SAH-REG-08-04","OS1. To support the return and reintegration of migrants and the target countries' governments in their capacity to provide sustainable reintegration, including protection to vulnerable migrants.","of migrants benefitting from assistance and access to sustainable reintegration and progressively enjoying socio-economic rights",2015-01-01,2025-12-31,"3950",""
"9352","T05-EUTF-SAH-REG-08-04","SO2. To increase awareness of the communities in high migration areas and migrants on the consequences and viable alternatives to irregular migration","Communities of origin sensitized to the risks linked to irregular migration",2015-01-01,2025-12-31,"800",""
"9353","T05-EUTF-SAH-REG-08-04","S03. To support national and local authorities and development partners in having access to data on migration factors, flows and trends to support development of evidence-based policies and programmes.","Reliable data collection (migratory flows, migrants' profile, socio-economic opportunities, returns, reintegration,) to reinforce the migratory analysis",2015-01-01,2025-12-31,"5",""
"9354","T05-EUTF-SAH-REG-08-04","S03. To support national and local authorities and development partners in having access to data on migration factors, flows and trends to support development of evidence-based policies and programmes.","Platforms enabling all stakeholders to receive information in order to reinforce the development of policies and programmes",2015-01-01,2025-12-31,"5",""
"9355","T05-EUTF-SAH-REG-08-04","EUTF indicators","Number of migrants, or potential migrants, reached out by information campaign on migration and risks linked to irregular migration",2015-01-01,2025-12-31,"9752","9752.00"
"9356","T05-EUTF-SAH-REG-08-04","EUTF indicators","Number of voluntary returns or humanitarian repatriation supported",2015-01-01,2025-12-31,"8024","8024.00"
"9357","T05-EUTF-SAH-REG-08-04","EUTF indicators","Number of returning migrants benefiting from reintegration assistance",2015-01-01,2025-12-31,"13120","13120.00"
"9358","T05-EUTF-SAH-REG-08-04","EUTF indicators","Number of Institutions (National and local) and Non-State actors directly supported through capacity building on migration management",2015-01-01,2025-12-31,"174","174.00"
"9359","T05-EUTF-SAH-REG-08-04","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"1","1.00"
"9360","T05-EUTF-SAH-REG-08-04","EUTF indicators - new","Number of activities/events explicitly dedicated to raising awareness and sensitivity of general public regarding migration",2015-01-01,2025-12-31,"50","50.00"
"9361","T05-EUTF-SAH-REG-08-04","EUTF indicators - new","Number of individuals trained on migration management",2015-01-01,2025-12-31,"220","220.00"
"9362","T05-EUTF-SAH-REG-08-04","EUTF indicators - new","Number of national/regional/local networks and dialogues on migration related issues newly established or functionally enhanced",2015-01-01,2025-12-31,"36","36.00"
"9363","T05-EUTF-SAH-REG-08-04","EUTF indicators - new","Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"3","3.00"
"9364","T05-EUTF-SAH-REG-08-04","EUTF Common Output Indicators","2.1 bis Number of social infrastructures built and/or rehabilitated",2015-01-01,2025-12-31,"","1.00"
